Ordering,Experiment Name,Day of Experiment,TIFF Name,Link to Image,KP/ Grader 1 Score,LW/ Grader 2 Score,KC/ Grader 3 Score,XP/ Grader 4 Score,# of Graders Scored,4/4 Graders Agree?,3/4 graders agree,2/4 graders agree,50/50 Split,T/F if na of 50/50 Split,Final Score,Mode,Notes,,,,,,,,,,,
86,Alt Prime Rd. 1,2,20220505mouse4_OD_R_2_0_0000016_Structure_0004,https://drive.google.com/file/d/1erb9BcxBV_Au-9qnYk7g4xcwVqlf7Fy6/view?usp=sharing,100,1,1,100,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
87,Alt Prime Rd. 1,2,20220505mouse4_OD_R_4_0_0000026_Structure_0001,https://drive.google.com/file/d/1KqpfKSWm2FE5mDVRAkAn-qXBtY5yGC9j/view?usp=sharing,100,0.5,100,0.5,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
88,Alt Prime Rd. 1,2,20220505mouse4_OD_R_4_0_0000026_Structure_0004,https://drive.google.com/file/d/1WeHax89bxh3x6Q30h5f7N7hbOPMvVnDd/view?usp=sharing,2,2,2,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
89,Alt Prime Rd. 1,2,20220505mouse5_OD_R_2_0_0000026_Structure_0001,https://drive.google.com/file/d/1yDNchWcVg48eFmasVDu5x0sdGCTxjlom/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
90,Alt Prime Rd. 1,2,20220505mouse5_OD_R_2_0_0000026_Structure_0004,https://drive.google.com/file/d/1gWY2YLgMLWa1sy2L1ElKigkBpjQ37gmh/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
91,Alt Prime Rd. 1,2,20220505mouse5_OD_R_4_0_0000016_Structure_0001,https://drive.google.com/file/d/1Of4iw2GXQJLfRXhs4A_1MVEIm7jrclCZ/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
92,Alt Prime Rd. 1,2,20220505mouse5_OD_R_4_0_0000016_Structure_0004,https://drive.google.com/file/d/1lP85Wpu7gnsNajtL7gI6Wp-miP3mfio5/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
93,Alt Prime Rd. 1,2,20220505mouse6_OD_R_2_0_0000016_Structure_0001,https://drive.google.com/file/d/1W_qqCrd6Z6iKKqEusVg7qf-9oT6YTQhm/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
94,Alt Prime Rd. 1,2,20220505mouse6_OD_R_2_0_0000016_Structure_0004,https://drive.google.com/file/d/1Bxt0avF18ZRT0R1zy0DR-yy4xJvO3-ZF/view?usp=sharing,100,100,100,100,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
95,Alt Prime Rd. 1,2,20220505mouse6_OD_R_4_0_0000026_Structure_0001,https://drive.google.com/file/d/1b50lxtUHLlEtuXkE1JoY9G3AHGPWrXHn/view?usp=sharing,4,4,4,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,4,,,,,,,,,,,,
96,Alt Prime Rd. 1,2,20220505mouse6_OD_R_4_0_0000026_Structure_0004,https://drive.google.com/file/d/1D88G8-qfIGVvqSoIeGmw1g6hNfX7Alzw/view?usp=sharing,4,3,3,,3,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,3,,,,,,,,,,,,
97,Alt Prime Rd. 1,2,20220505mouse7_OD_R_2_0_0000026_Structure_0001,https://drive.google.com/file/d/1Yu2_rJcFQ0T0IFWzhISwzUL9iCujWCvB/view?usp=sharing,0.5,0.5,0.5,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
98,Alt Prime Rd. 1,2,20220505mouse7_OD_R_2_0_0000026_Structure_0004,https://drive.google.com/file/d/1DTSpV9IBg9f1a5Rapy5GlF3fgfZs1nPX/view?usp=sharing,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
99,Alt Prime Rd. 1,2,20220505mouse7_OD_R_4_0_0000016_Structure_0001,https://drive.google.com/file/d/1InliM0CMYNzOydwZCfyv4yvAFOjSEf6m/view?usp=sharing,2,0.5,0.5,2,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
100,Alt Prime Rd. 1,2,20220505mouse7_OD_R_4_0_0000016_Structure_0004,https://drive.google.com/file/d/1HpOY-909xfXrLGYa5GINCvk_OyQ6gRmc/view?usp=sharing,2,0.5,2,2,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
101,Alt Prime Rd. 1,2,20220505mouse8_OD_R_2_0_0000039_Structure_0001,https://drive.google.com/file/d/10mddwjSqUKEZB9fgRIfCArqafFWdY4kL/view?usp=sharing,2,2,1,2,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
102,Alt Prime Rd. 1,2,20220505mouse8_OD_R_2_0_0000039_Structure_0004,https://drive.google.com/file/d/1mrFFFyJLUupGIGqU3NGQjbmBAD6e35zc/view?usp=sharing,4,3,4,,3,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,4,,,,,,,,,,,,
103,Alt Prime Rd. 1,2,20220505mouse8_OD_R_4_0_0000029_Structure_0001,https://drive.google.com/file/d/13YsxEbMoL5v2Tg7-Sy4IlKqKEaWLYxIp/view?usp=sharing,2,2,2,2,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
104,Alt Prime Rd. 1,2,20220505mouse8_OD_R_4_0_0000029_Structure_0004,https://drive.google.com/file/d/1U_Kfc5pjXnykhkYoAzRDatBESjWvI416/view?usp=sharing,3,3,2,3,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,3,,,,,,,,,,,,
105,Alt Prime Rd. 1,2,20220505mouse10_OD_R_2_0_0000026_Structure_0001,https://drive.google.com/file/d/1CbUNtFO7VVzKyCsKah4NlRJDZF92FiID/view?usp=sharing,1,2,3,2,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
106,Alt Prime Rd. 1,2,20220505mouse10_OD_R_2_0_0000026_Structure_0004,https://drive.google.com/file/d/1pWQcIpl3ID7hwUY1QKvYUg57Psq51YAz/view?usp=sharing,3,3,3,3,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,3,,,,,,,,,,,,
107,Alt Prime Rd. 1,2,20220505mouse10_OD_R_4_0_0000016_Structure_0001,https://drive.google.com/file/d/1MsmfwByPR3F3fQRGG_-t5OLnOiSofWfP/view?usp=sharing,0.5,0.5,0.5,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
108,Alt Prime Rd. 1,2,20220505mouse10_OD_R_4_0_0000016_Structure_0004,https://drive.google.com/file/d/1TxReeu4fITJFnTwgtu0ayeB-TM8DBnGE/view?usp=sharing,0.5,0.5,0,,3,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
109,Alt Prime Rd. 1,7,20220505mouse1_OD_R_2_0_0000028_Structure_0001,https://drive.google.com/file/d/19403ecpXbfV1ISVvvBLrvD3yj_DE9sms/view?usp=sharing,1,1,1,2,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
110,Alt Prime Rd. 1,7,20220505mouse1_OD_R_2_0_0000028_Structure_0004,https://drive.google.com/file/d/1JGiUicO9svdC5JZiaM2WZfa56DutX2hU/view?usp=sharing,1,1,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
111,Alt Prime Rd. 1,7,20220505mouse1_OD_R_4_0_0000041_Structure_0001,https://drive.google.com/file/d/1dlAiyzZu2EmD5oaefDv09AohQVJVrxOZ/view?usp=sharing,0,0.5,0,0.5,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
112,Alt Prime Rd. 1,7,20220505mouse1_OD_R_4_0_0000041_Structure_0004,https://drive.google.com/file/d/1jWpsw3w8WJOgO1UWKqFAaEa6h5Wrpns2/view?usp=sharing,0.5,0,0,0.5,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
113,Alt Prime Rd. 1,7,20220505mouse2_OD_R_2_0_0000055_Structure_0001,https://drive.google.com/file/d/1vglrUP8ipPbEKlq71jve7qcoj1kNcTwa/view?usp=sharing,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
114,Alt Prime Rd. 1,7,20220505mouse2_OD_R_2_0_0000055_Structure_0004,https://drive.google.com/file/d/1cHAiprdMBrrwMHeNpjqA6173gZw-eu9K/view?usp=sharing,1,1,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
115,Alt Prime Rd. 1,7,20220505mouse2_OD_R_4_0_0000042_Structure_0001,https://drive.google.com/file/d/1e7MwbEaSohAYeq0Z0vyHksLlDIhCdBGC/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
116,Alt Prime Rd. 1,7,20220505mouse2_OD_R_4_0_0000042_Structure_0004,https://drive.google.com/file/d/1eeiVw4YqwG-k2nrDvxYI7y9rNbkFRb8y/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
117,Alt Prime Rd. 1,7,20220505mouse3_OD_R_2_0_0000042_Structure_0001,https://drive.google.com/file/d/1VGkch2b-3HjevMkiS8im1Gv_EgkxATT0/view?usp=sharing,0.5,0.5,0.5,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
118,Alt Prime Rd. 1,7,20220505mouse3_OD_R_2_0_0000042_Structure_0004,https://drive.google.com/file/d/1EH8GnKkWsAjYrTYkWO_f8O6EoJmCyMn8/view?usp=sharing,0.5,0.5,0.5,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
119,Alt Prime Rd. 1,7,20220505mouse3_OD_R_4_0_0000055_Structure_0001,https://drive.google.com/file/d/1fjIJBVDvOZK0Pq52SSle0NSgHz-BeB57/view?usp=sharing,0,0,0,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
120,Alt Prime Rd. 1,7,20220505mouse3_OD_R_4_0_0000055_Structure_0004,https://drive.google.com/file/d/1cXPhDKT1IG47OwRgx3EMYmq2-P32p_jn/view?usp=sharing,0,0,0,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
121,Alt Prime Rd. 1,7,20220505mouse4_OD_R_2_0_0000055_Structure_0001,https://drive.google.com/file/d/1dTS2iKOcU_Ri1JVEHlahyaoowHKRvlGc/view?usp=sharing,100,100,100,100,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
122,Alt Prime Rd. 1,7,20220505mouse4_OD_R_2_0_0000055_Structure_0004,https://drive.google.com/file/d/1UVxxBtkyJ_c6H13SpF-6eCyxHpjIeW5Y/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
123,Alt Prime Rd. 1,7,20220505mouse4_OD_R_4_0_0000042_Structure_0001,https://drive.google.com/file/d/1r6FJ7M1Ypc0Bo5QtsBV8eF8WOXdFcQt9/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
124,Alt Prime Rd. 1,7,20220505mouse4_OD_R_4_0_0000042_Structure_0004,https://drive.google.com/file/d/1h3LrhcAyS38A2ZQ2HokO92mqy0plAaWn/view?usp=sharing,100,100,100,2,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
125,Alt Prime Rd. 1,7,20220505mouse5_OD_R_2_0_0000042_Structure_0001,https://drive.google.com/file/d/1Te1HJ2aG_LQhXsLbL_iACzFuppsVq4g1/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
126,Alt Prime Rd. 1,7,20220505mouse5_OD_R_2_0_0000042_Structure_0004,https://drive.google.com/file/d/1W-xQ2TTBam2Uk-RUGqoMtG6gSF8dbwZ0/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
127,Alt Prime Rd. 1,7,20220505mouse5_OD_R_4_0_0000055_Structure_0001,https://drive.google.com/file/d/1xTNRhBLfxd191frbTeGlXbVzhHnwnaJw/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
128,Alt Prime Rd. 1,7,20220505mouse5_OD_R_4_0_0000055_Structure_0004,https://drive.google.com/file/d/19I2I5XxxO0Zeiwh9jYTIpNQtyb4IYOWl/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
129,Alt Prime Rd. 1,7,20220505mouse6_OD_R_2_0_0000055_Structure_0001,https://drive.google.com/file/d/1N2KYFhiyVl9OUmJ-L7pRYgsMhmWAR-3o/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
130,Alt Prime Rd. 1,7,20220505mouse6_OD_R_2_0_0000055_Structure_0004,https://drive.google.com/file/d/1vAWISySVYBLVsJO7GTEvL0tIVGuwsfZy/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
131,Alt Prime Rd. 1,7,20220505mouse6_OD_R_4_0_0000042_Structure_0001,https://drive.google.com/file/d/1X8ONgOw4xvADzBdBTr7u9zdAVXubl5x_/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
132,Alt Prime Rd. 1,7,20220505mouse6_OD_R_4_0_0000042_Structure_0004,https://drive.google.com/file/d/1nnXh5KHm-vncrV-ZComr9JO2j9pBpVJ-/view?usp=sharing,4,100,100,,3,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
133,Alt Prime Rd. 1,7,20220505mouse7_OD_R_2_0_0000042_Structure_0001,https://drive.google.com/file/d/1XdSCdqeJEhlkBt96Jj8ZWH6COuxzZggU/view?usp=sharing,0,0,0,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
134,Alt Prime Rd. 1,7,20220505mouse7_OD_R_2_0_0000042_Structure_0004,https://drive.google.com/file/d/1itnmCERj8YKztTMgkZGbns_CeukHQ_Hk/view?usp=sharing,0.5,0.5,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
135,Alt Prime Rd. 1,7,20220505mouse7_OD_R_4_0_0000052_Structure_0001,https://drive.google.com/file/d/1pI8nwRrhdLx5pdjn6QaTplpeF80eW7cT/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
136,Alt Prime Rd. 1,7,20220505mouse7_OD_R_4_0_0000052_Structure_0004,https://drive.google.com/file/d/1vN1dBGi298FSi4mh_S-6r3Pd2bjOxtVQ/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
137,Alt Prime Rd. 1,7,20220505mouse8_OD_R_2_0_0000062_Structure_0001,https://drive.google.com/file/d/1ADJPRXoiv5OSFAuYjQcGB5JaN6cHnDcQ/view?usp=sharing,100,3,2,2,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
138,Alt Prime Rd. 1,7,20220505mouse8_OD_R_2_0_0000062_Structure_0004,https://drive.google.com/file/d/1U41yhG3vRS9vQG3R2qMW0ggmY_xnKNGm/view?usp=sharing,2,2,2,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
139,Alt Prime Rd. 1,7,20220505mouse8_OD_R_4_0_0000049_Structure_0001,https://drive.google.com/file/d/1F-57x4QuglnYARTGuCbOzHHAPsW6jpZL/view?usp=sharing,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
140,Alt Prime Rd. 1,7,20220505mouse8_OD_R_4_0_0000049_Structure_0004,https://drive.google.com/file/d/1GQfSKCLT4MAJqzqMyB2HdunHDzDOXgJX/view?usp=sharing,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
141,Alt Prime Rd. 1,7,20220505mouse10_OD_R_2_0_0000042_Structure_0001,https://drive.google.com/file/d/1R-glucByFjp0UZ5faMhYESmEdNsgRtLN/view?usp=sharing,0.5,1,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
142,Alt Prime Rd. 1,7,20220505mouse10_OD_R_2_0_0000042_Structure_0004,https://drive.google.com/file/d/1VA7jwCX3dK5TOE93PwQroG5atcPLej18/view?usp=sharing,1,1,0.5,0.5,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
143,Alt Prime Rd. 1,7,20220505mouse10_OD_R_4_0_0000055_Structure_0001,https://drive.google.com/file/d/1nHcvRbNkZMx3LJxo0t_4PYoZr4CrggSY/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
144,Alt Prime Rd. 1,7,20220505mouse10_OD_R_4_0_0000055_Structure_0004,https://drive.google.com/file/d/1c2v4xmAM0FbqJJusDv4jI9kMiK7mtbT9/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
145,Alt Prime Rd. 1,14,20220505mouse1_OD_R_2_0_0000067_Structure_0001,https://drive.google.com/file/d/1B_N45KZ5_lu_pBDXxq5JcMR7JLBFfBYg/view?usp=sharing,1,2,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
146,Alt Prime Rd. 1,14,20220505mouse1_OD_R_2_0_0000067_Structure_0004,https://drive.google.com/file/d/1lDOGUomiuyDHA9jVAF2thGKqnnMzq70w/view?usp=sharing,2,1,1,,3,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
147,Alt Prime Rd. 1,14,20220505mouse1_OD_R_4_0_0000054_Structure_0001,https://drive.google.com/file/d/1UvaGpXEKoj7GUCd41DqxsZBbysioVqGQ/view?usp=sharing,0,0,0,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
148,Alt Prime Rd. 1,14,20220505mouse1_OD_R_4_0_0000054_Structure_0004,https://drive.google.com/file/d/1EJmVXTDki3koNdlbUEOu9ntkoPi7hhA5/view?usp=sharing,0,0,0,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
149,Alt Prime Rd. 1,14,20220505mouse2_OD_R_2_0_0000068_Structure_0001,https://drive.google.com/file/d/1piXlTr8qgqZGTbSXGJyMgRri8cqyYWBr/view?usp=sharing,1,1,1,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
150,Alt Prime Rd. 1,14,20220505mouse2_OD_R_2_0_0000068_Structure_0004,https://drive.google.com/file/d/1veGcsEJWo9piiB4cNdSIWae5pxP-C9Ch/view?usp=sharing,2,2,2,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
151,Alt Prime Rd. 1,14,20220505mouse2_OD_R_4_0_0000081_Structure_0001,https://drive.google.com/file/d/1nU62Jh2prbiGmhyTm5279NO51Ft32qoM/view?usp=sharing,0,0,0.5,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
152,Alt Prime Rd. 1,14,20220505mouse2_OD_R_4_0_0000081_Structure_0004,https://drive.google.com/file/d/1KzQN29eV52arERnvGmr9w_47_mnERqCh/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
153,Alt Prime Rd. 1,14,20220505mouse3_OD_R_2_0_0000081_Structure_0001,https://drive.google.com/file/d/1Fa0ItA_iEOxdiwYBOE8proM7JP8ohAQi/view?usp=sharing,100,0.5,0.5,,3,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
154,Alt Prime Rd. 1,14,20220505mouse3_OD_R_2_0_0000081_Structure_0004,https://drive.google.com/file/d/1-l1cAAMt9C1_c0Xr1IU4AyxSfEhiIEMW/view?usp=sharing,0.5,0.5,0.5,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
155,Alt Prime Rd. 1,14,20220505mouse3_OD_R_4_0_0000068_Structure_0001,https://drive.google.com/file/d/1U2C1eva6wO394GkTSoEFX2FxubWLI_Hc/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
156,Alt Prime Rd. 1,14,20220505mouse3_OD_R_4_0_0000068_Structure_0004,https://drive.google.com/file/d/1tLA1Iw1CR59XVA4QsuuFOJAJMRx5R7qc/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
157,Alt Prime Rd. 1,14,20220505mouse4_OD_R_2_0_0000068_Structure_0001,https://drive.google.com/file/d/1Ip1AMrUmrra0sRN2qTwFcjNi8osAIj-N/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
158,Alt Prime Rd. 1,14,20220505mouse4_OD_R_2_0_0000068_Structure_0004,https://drive.google.com/file/d/14HKKyP2RhIsBdVb3j_n_VSAH4p_GJY9g/view?usp=sharing,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
159,Alt Prime Rd. 1,14,20220505mouse4_OD_R_4_0_0000081_Structure_0001,https://drive.google.com/file/d/16PDRx88UrxW_bZZoxjibHcTembcfh5JL/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
160,Alt Prime Rd. 1,14,20220505mouse4_OD_R_4_0_0000081_Structure_0004,https://drive.google.com/file/d/119bhURBL-0OidpDdQKA2xJHQnPAAspCb/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
161,Alt Prime Rd. 1,14,20220505mouse5_OD_R_2_0_0000081_Structure_0001,https://drive.google.com/file/d/1pOLu2YyRL1oeEdnKu6ZnzW1OegR0sRJw/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
162,Alt Prime Rd. 1,14,20220505mouse5_OD_R_2_0_0000081_Structure_0004,https://drive.google.com/file/d/17ixQGB5WC0qyF-GkfefReowgNajyptUA/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
163,Alt Prime Rd. 1,14,20220505mouse5_OD_R_4_0_0000068_Structure_0001,https://drive.google.com/file/d/17GNhC87bSw2qz1_PTI0MWjy-udzY98oO/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
164,Alt Prime Rd. 1,14,20220505mouse5_OD_R_4_0_0000068_Structure_0004,https://drive.google.com/file/d/1iqOUw1yezOIfOje8U-ZFSSNegKR5xdZ7/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
165,Alt Prime Rd. 1,14,20220505mouse6_OD_R_2_0_0000078_Structure_0001,https://drive.google.com/file/d/14Lg-DaM_1MRBCLs57DPX0A5PH8jsR0Er/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
166,Alt Prime Rd. 1,14,20220505mouse6_OD_R_2_0_0000078_Structure_0004,https://drive.google.com/file/d/1QeI2BaH5xVB82dxOeOhTOXZsy6C851iJ/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
167,Alt Prime Rd. 1,14,20220505mouse6_OD_R_4_0_0000068_Structure_0001,https://drive.google.com/file/d/13UrmPygF-ScrJz5kWdAxzDqs9jxy2swT/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
168,Alt Prime Rd. 1,14,20220505mouse6_OD_R_4_0_0000068_Structure_0004,https://drive.google.com/file/d/1EhPXj51T3SEQTOljB3pYTEIJ-fV3ftMX/view?usp=sharing,100,100,100,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,100,,,,,,,,,,,,
169,Alt Prime Rd. 1,14,20220505mouse7_OD_R_2_0_0000068_Structure_0001,https://drive.google.com/file/d/1JwcABrE22mbL26H87lHS8RpbEHuy_ICE/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
170,Alt Prime Rd. 1,14,20220505mouse7_OD_R_2_0_0000068_Structure_0004,https://drive.google.com/file/d/16l1vEmg8a0-ooCmAqD_JFvWZ4498WrtV/view?usp=sharing,0,0.5,0,0.5,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
171,Alt Prime Rd. 1,14,20220505mouse7_OD_R_4_0_0000081_Structure_0001,https://drive.google.com/file/d/14IT9FWOd9F5O1z3gDU8nvTQDjkdJCZaH/view?usp=sharing,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
172,Alt Prime Rd. 1,14,20220505mouse7_OD_R_4_0_0000081_Structure_0004,https://drive.google.com/file/d/1sYlb3LhW14_GrdGOfkE5Zgk4I0pZN8vG/view?usp=sharing,0,0,0,,3,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
